RIS-TrapCode,CalDate,Black Rustic,Cloaked Minor,Coast Dart,Common Wainscot,Dark Arches,Dusky Brocade,Dusky Sallow,Flounced Rustic,Gatekeeper,Large Nutmeg,Marbled Minor,Meadow Brown,Middle-barred Minor,Ringlet,Rosy Minor,Rustic Shoulder-knot,Shoulder-striped Wainscot,Slender Brindle,Small Dotted Buff,Smoky Wainscot,Speckled Wood,Straw Dot,Tawny Marbled Minor,Wall
212,2000,0.0,19.0,0.0,513.0,247.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,19.0,323.0,0.0,0.0,19.0,0.0
212,2001,0.0,0.0,0.0,722.0,152.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,19.0,171.0,0.0,0.0,0.0,0.0
212,2002,0.0,19.0,0.0,76.0,152.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,19.0,266.0,0.0,0.0,0.0,0.0
212,2003,0.0,19.0,0.0,4085.0,304.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,19.0,0.0,95.0,532.0,0.0,0.0,38.0,0.0
212,2004,0.0,0.0,0.0,285.0,893.0,0.0,0.0,2565.0,0.0,0.0,19.0,0.0,1216.0,0.0,0.0,0.0,0.0,0.0,171.0,380.0,0.0,0.0,19.0,0.0
212,2005,0.0,0.0,0.0,589.0,266.0,0.0,0.0,2641.0,0.0,0.0,0.0,19.0,1026.0,0.0,0.0,0.0,0.0,0.0,76.0,855.0,0.0,304.0,57.0,0.0
212,2006,0.0,38.0,0.0,665.0,247.0,0.0,0.0,722.0,0.0,0.0,19.0,0.0,456.0,0.0,0.0,0.0,19.0,0.0,76.0,551.0,0.0,608.0,38.0,0.0
212,2007,0.0,57.0,0.0,1045.0,57.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,2204.0,0.0,0.0,0.0,38.0,0.0,19.0,475.0,0.0,437.0,38.0,0.0
212,2008,0.0,38.0,0.0,209.0,361.0,0.0,0.0,456.0,0.0,0.0,38.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,57.0,703.0,0.0,2337.0,0.0,0.0
212,2009,0.0,0.0,0.0,304.0,190.0,0.0,0.0,247.0,0.0,0.0,76.0,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,38.0,1216.0,0.0,2546.0,19.0,0.0
212,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0
212,2011,0.0,152.0,0.0,95.0,1045.0,19.0,0.0,551.0,0.0,0.0,19.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,38.0,1083.0,0.0,209.0,38.0,0.0
212,2012,19.0,57.0,0.0,57.0,152.0,0.0,0.0,266.0,0.0,0.0,38.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,152.0,19.0,0.0
212,2013,0.0,38.0,0.0,0.0,76.0,0.0,0.0,57.0,0.0,0.0,19.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,19.0,190.0,0.0,323.0,19.0,0.0
212,2014,0.0,38.0,0.0,418.0,38.0,0.0,0.0,114.0,0.0,0.0,19.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,551.0,76.0,0.0
212,2015,19.0,38.0,0.0,722.0,76.0,0.0,0.0,76.0,0.0,19.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,19.0,665.0,0.0,114.0,38.0,0.0
212,2016,19.0,57.0,0.0,95.0,209.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,684.0,19.0,0.0
212,2017,0.0,95.0,0.0,1159.0,76.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,19.0,988.0,0.0,551.0,19.0,0.0
212,2018,76.0,38.0,0.0,1938.0,19.0,0.0,0.0,133.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,817.0,0.0,475.0,0.0,0.0
216,1972,0.0,286.0,0.0,242.0,154.0,22.0,0.0,6534.0,0.0,0.0,88.0,0.0,110.0,0.0,66.0,66.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0
216,1973,0.0,242.0,0.0,198.0,176.0,22.0,66.0,5170.0,0.0,0.0,22.0,0.0,154.0,0.0,132.0,66.0,0.0,0.0,66.0,176.0,0.0,22.0,0.0,0.0
216,1974,0.0,506.0,0.0,22.0,22.0,0.0,66.0,6732.0,0.0,0.0,44.0,0.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,484.0,0.0,0.0,44.0,0.0
216,1975,0.0,550.0,0.0,924.0,22.0,22.0,44.0,4620.0,0.0,0.0,22.0,0.0,88.0,0.0,0.0,22.0,22.0,0.0,0.0,198.0,0.0,22.0,22.0,0.0
216,1976,0.0,462.0,0.0,858.0,110.0,0.0,242.0,7722.0,0.0,0.0,88.0,0.0,264.0,0.0,0.0,22.0,0.0,0.0,0.0,264.0,0.0,0.0,110.0,0.0
216,1977,0.0,682.0,0.0,198.0,528.0,0.0,44.0,3630.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,0.0,44.0,220.0,0.0,0.0,88.0,0.0
257,1973,0.0,0.0,0.0,442.0,130.0,13.0,13.0,3328.0,0.0,0.0,65.0,0.0,325.0,0.0,13.0,0.0,104.0,0.0,416.0,923.0,0.0,13.0,52.0,0.0
257,1974,0.0,13.0,0.0,169.0,65.0,0.0,0.0,3367.0,0.0,0.0,0.0,0.0,260.0,0.0,52.0,0.0,52.0,0.0,169.0,2912.0,0.0,0.0,13.0,0.0
257,1975,0.0,52.0,0.0,520.0,78.0,0.0,13.0,3159.0,0.0,0.0,26.0,0.0,195.0,0.0,13.0,26.0,0.0,0.0,260.0,1495.0,0.0,0.0,26.0,0.0
257,1976,0.0,13.0,0.0,3900.0,182.0,13.0,104.0,13520.0,0.0,0.0,13.0,0.0,442.0,0.0,0.0,0.0,26.0,0.0,247.0,2145.0,0.0,0.0,78.0,0.0
257,1977,0.0,65.0,0.0,143.0,468.0,0.0,104.0,29640.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,117.0,0.0,247.0,871.0,0.0,0.0,0.0,0.0
257,1978,0.0,156.0,0.0,234.0,572.0,13.0,26.0,8788.0,0.0,0.0,0.0,0.0,156.0,0.0,13.0,0.0,78.0,13.0,143.0,1378.0,0.0,0.0,39.0,0.0
257,1979,0.0,143.0,0.0,195.0,156.0,13.0,52.0,4901.0,0.0,0.0,13.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,169.0,1300.0,0.0,0.0,13.0,0.0
257,1980,0.0,117.0,0.0,182.0,130.0,13.0,0.0,2366.0,0.0,0.0,0.0,0.0,78.0,0.0,13.0,0.0,52.0,0.0,91.0,1950.0,0.0,0.0,52.0,0.0
257,1981,0.0,130.0,0.0,26.0,78.0,26.0,0.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1157.0,0.0,0.0,78.0,0.0
257,1982,0.0,78.0,0.0,221.0,78.0,39.0,26.0,3042.0,0.0,0.0,13.0,0.0,26.0,0.0,0.0,0.0,39.0,0.0,117.0,3653.0,0.0,0.0,39.0,0.0
257,1983,0.0,39.0,0.0,156.0,221.0,26.0,39.0,3913.0,0.0,0.0,13.0,0.0,39.0,0.0,13.0,13.0,26.0,0.0,182.0,884.0,0.0,0.0,91.0,0.0
278,1976,0.0,0.0,0.0,0.0,203.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0
278,1977,7.0,0.0,0.0,0.0,1372.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,189.0,21.0,0.0,0.0,0.0,0.0
278,1978,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,7.0,0.0,0.0,0.0,0.0
278,1979,7.0,0.0,0.0,0.0,490.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,161.0,14.0,0.0,0.0,0.0,0.0
278,1980,0.0,7.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,350.0,7.0,0.0,0.0,0.0,0.0
278,1981,7.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
328,1976,0.0,120.0,0.0,23760.0,990.0,30.0,330.0,29730.0,0.0,0.0,30.0,0.0,810.0,0.0,60.0,120.0,30.0,0.0,0.0,300.0,0.0,0.0,30.0,0.0
328,1977,0.0,0.0,0.0,570.0,2790.0,0.0,240.0,43800.0,0.0,0.0,120.0,0.0,210.0,0.0,0.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,30.0,0.0
328,1978,0.0,0.0,0.0,660.0,1560.0,0.0,0.0,27060.0,0.0,0.0,30.0,0.0,300.0,0.0,0.0,210.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0
328,1979,0.0,0.0,0.0,690.0,690.0,0.0,60.0,26160.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,150.0,0.0,0.0,60.0,90.0,0.0,0.0,60.0,0.0
328,1980,0.0,30.0,0.0,2820.0,300.0,0.0,90.0,11610.0,0.0,30.0,180.0,0.0,180.0,0.0,0.0,180.0,30.0,0.0,90.0,570.0,0.0,0.0,0.0,0.0
328,1981,0.0,0.0,0.0,510.0,270.0,0.0,30.0,7500.0,0.0,30.0,150.0,0.0,90.0,0.0,0.0,60.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0
381,1978,0.0,391.0,0.0,1242.0,575.0,46.0,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,23.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0
381,1979,0.0,1311.0,0.0,1679.0,391.0,0.0,23.0,2093.0,0.0,0.0,69.0,0.0,23.0,0.0,92.0,23.0,0.0,0.0,23.0,851.0,0.0,0.0,23.0,0.0
381,1980,0.0,920.0,0.0,2185.0,253.0,0.0,0.0,1104.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,1909.0,0.0,0.0,23.0,0.0
381,1981,0.0,184.0,0.0,621.0,92.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,713.0,0.0,0.0,46.0,0.0
381,1982,0.0,115.0,0.0,2599.0,46.0,0.0,0.0,1081.0,0.0,0.0,46.0,0.0,23.0,0.0,0.0,138.0,0.0,0.0,23.0,1403.0,0.0,0.0,0.0,0.0
381,1983,0.0,184.0,0.0,759.0,46.0,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,230.0,0.0,23.0,161.0,0.0
381,1984,0.0,414.0,0.0,1978.0,230.0,23.0,0.0,1610.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,92.0,0.0
381,1985,0.0,92.0,0.0,23.0,161.0,0.0,23.0,851.0,0.0,0.0,437.0,0.0,46.0,0.0,0.0,115.0,0.0,0.0,23.0,1771.0,0.0,0.0,0.0,0.0
381,1986,0.0,115.0,0.0,2231.0,253.0,0.0,0.0,598.0,0.0,0.0,184.0,0.0,69.0,0.0,0.0,46.0,0.0,0.0,69.0,575.0,0.0,0.0,0.0,0.0
381,1987,0.0,138.0,0.0,1242.0,207.0,0.0,0.0,552.0,0.0,0.0,253.0,0.0,69.0,0.0,0.0,161.0,0.0,0.0,0.0,345.0,0.0,0.0,23.0,0.0
381,1988,0.0,276.0,0.0,1196.0,276.0,23.0,0.0,299.0,0.0,0.0,92.0,0.0,23.0,0.0,0.0,92.0,0.0,0.0,23.0,690.0,0.0,0.0,46.0,0.0
381,1989,0.0,483.0,0.0,3013.0,138.0,0.0,0.0,437.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,161.0,23.0,0.0,0.0,506.0,0.0,0.0,23.0,0.0
381,1990,0.0,1196.0,0.0,2231.0,322.0,23.0,46.0,1058.0,0.0,0.0,69.0,0.0,69.0,0.0,0.0,184.0,0.0,0.0,23.0,644.0,0.0,0.0,69.0,0.0
381,1991,0.0,966.0,0.0,805.0,621.0,0.0,46.0,1058.0,0.0,0.0,46.0,0.0,92.0,0.0,0.0,184.0,0.0,0.0,0.0,276.0,0.0,0.0,276.0,0.0
381,1992,0.0,1725.0,0.0,2024.0,621.0,0.0,115.0,1311.0,0.0,0.0,69.0,0.0,207.0,0.0,0.0,184.0,0.0,0.0,0.0,460.0,0.0,0.0,138.0,0.0
381,1993,0.0,598.0,0.0,1196.0,184.0,0.0,46.0,644.0,0.0,0.0,46.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,69.0,0.0
381,1994,0.0,460.0,0.0,2024.0,115.0,0.0,69.0,736.0,0.0,23.0,0.0,0.0,69.0,0.0,23.0,46.0,0.0,0.0,0.0,207.0,0.0,0.0,138.0,0.0
381,1995,0.0,920.0,0.0,2093.0,207.0,0.0,138.0,897.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,69.0,0.0,0.0,0.0,552.0,0.0,0.0,92.0,0.0
381,1996,0.0,437.0,0.0,1104.0,460.0,0.0,46.0,690.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,46.0,0.0
381,1997,0.0,506.0,0.0,2484.0,391.0,0.0,92.0,2415.0,0.0,46.0,23.0,0.0,46.0,0.0,0.0,23.0,0.0,0.0,23.0,736.0,0.0,0.0,115.0,0.0
381,1998,0.0,276.0,0.0,368.0,92.0,0.0,0.0,1219.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,69.0,0.0
381,1999,0.0,391.0,0.0,736.0,46.0,0.0,115.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0
381,2000,0.0,460.0,0.0,1012.0,368.0,0.0,0.0,805.0,0.0,0.0,23.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,69.0,0.0
381,2001,0.0,667.0,0.0,253.0,92.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,23.0,0.0,0.0,0.0,207.0,0.0,0.0,23.0,0.0
381,2002,0.0,207.0,0.0,437.0,115.0,0.0,46.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,23.0,0.0
381,2003,0.0,621.0,0.0,4692.0,23.0,0.0,69.0,414.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,23.0,207.0,0.0,529.0,23.0,0.0
381,2004,0.0,506.0,0.0,552.0,92.0,0.0,115.0,345.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,23.0,0.0,0.0,0.0,391.0,0.0,115.0,23.0,0.0
414,1980,144.0,72.0,0.0,576.0,288.0,0.0,0.0,1134.0,0.0,540.0,36.0,0.0,90.0,0.0,0.0,18.0,0.0,0.0,36.0,252.0,0.0,0.0,0.0,0.0
414,1981,180.0,36.0,0.0,198.0,108.0,0.0,0.0,1368.0,0.0,90.0,36.0,0.0,72.0,0.0,0.0,54.0,0.0,0.0,18.0,306.0,0.0,0.0,36.0,0.0
414,1982,288.0,54.0,0.0,630.0,234.0,0.0,0.0,3060.0,0.0,0.0,54.0,0.0,126.0,0.0,0.0,144.0,18.0,0.0,18.0,522.0,0.0,0.0,0.0,0.0
414,1983,144.0,54.0,0.0,180.0,216.0,54.0,36.0,2034.0,0.0,36.0,90.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,288.0,0.0,0.0,36.0,0.0
414,1984,144.0,162.0,0.0,414.0,468.0,0.0,36.0,3600.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,144.0,0.0,0.0,108.0,0.0
414,1985,468.0,36.0,0.0,252.0,756.0,0.0,18.0,882.0,0.0,252.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,90.0,0.0,0.0,36.0,0.0
465,1986,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,88.0,0.0,8.0,32.0,0.0,0.0,48.0,280.0,0.0,0.0,0.0,0.0
465,1987,0.0,0.0,0.0,16.0,168.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,112.0,0.0,0.0,32.0,0.0,32.0,24.0,216.0,0.0,0.0,0.0,0.0
465,1988,0.0,0.0,0.0,0.0,64.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,56.0,0.0,0.0,0.0,0.0,8.0,32.0,192.0,0.0,0.0,80.0,0.0
465,1989,0.0,0.0,0.0,24.0,208.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,24.0,0.0,0.0,24.0,1008.0,0.0,0.0,56.0,8.0
465,1990,0.0,0.0,0.0,72.0,264.0,8.0,0.0,0.0,0.0,0.0,88.0,0.0,136.0,0.0,0.0,40.0,0.0,56.0,72.0,768.0,0.0,0.0,104.0,0.0
465,1991,0.0,8.0,0.0,0.0,752.0,16.0,0.0,8.0,0.0,0.0,120.0,0.0,136.0,0.0,8.0,56.0,0.0,8.0,120.0,936.0,0.0,0.0,336.0,0.0
469,1987,0.0,0.0,0.0,16.0,20.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
469,1988,0.0,0.0,0.0,112.0,4.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
469,1989,0.0,0.0,0.0,4.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
469,1990,0.0,0.0,0.0,24.0,60.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,68.0,0.0,0.0,0.0,0.0
469,1991,0.0,20.0,0.0,100.0,80.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,4.0,92.0,0.0,0.0,0.0,0.0
469,1992,0.0,0.0,0.0,4.0,36.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0
469,1993,0.0,4.0,0.0,28.0,40.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
469,1994,0.0,4.0,0.0,52.0,28.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0
469,1995,4.0,4.0,0.0,336.0,80.0,4.0,0.0,92.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,40.0,8.0,0.0,16.0,56.0,0.0,0.0,0.0,0.0
469,1996,0.0,0.0,0.0,248.0,48.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,16.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0
480,1988,117.0,0.0,0.0,0.0,60.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,87.0,24.0,0.0,0.0,0.0,0.0
480,1989,57.0,0.0,0.0,0.0,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,3.0,0.0,36.0,48.0,0.0,0.0,0.0,0.0
480,1990,15.0,0.0,0.0,0.0,216.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,3.0,3.0,0.0,186.0,102.0,0.0,3.0,0.0,0.0
480,1992,9.0,3.0,0.0,3.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,3.0,3.0,0.0,153.0,360.0,0.0,0.0,0.0,0.0
480,1993,3.0,0.0,0.0,0.0,57.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,87.0,99.0,0.0,3.0,0.0,0.0
480,1994,15.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,147.0,18.0,0.0,0.0,0.0,0.0
480,1995,21.0,0.0,0.0,0.0,159.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,48.0,54.0,0.0,3.0,0.0,0.0
480,1996,27.0,0.0,0.0,6.0,225.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,210.0,27.0,0.0,0.0,0.0,0.0
480,1997,0.0,0.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,0.0,0.0,0.0,0.0
480,1998,12.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3.0,0.0,96.0,48.0,3.0,0.0,0.0,0.0
480,1999,0.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,69.0,30.0,0.0,0.0,0.0,0.0
480,2000,9.0,0.0,0.0,0.0,156.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,201.0,159.0,0.0,3.0,0.0,0.0
480,2001,6.0,0.0,0.0,0.0,54.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,81.0,60.0,0.0,0.0,0.0,0.0
492,1989,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
492,1990,8.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
492,1991,9.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
492,1992,8.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0
492,1993,6.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
492,1994,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
492,1995,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
492,1996,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
493,1990,0.0,245.0,0.0,5635.0,385.0,0.0,0.0,560.0,0.0,245.0,0.0,0.0,105.0,0.0,0.0,140.0,35.0,0.0,140.0,3395.0,0.0,175.0,35.0,0.0
493,1991,0.0,0.0,0.0,805.0,595.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,700.0,0.0,0.0,0.0,0.0
493,1992,0.0,70.0,0.0,595.0,350.0,0.0,0.0,70.0,0.0,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,35.0,315.0,0.0,70.0,35.0,0.0
493,1995,0.0,875.0,0.0,23695.0,210.0,0.0,35.0,350.0,0.0,0.0,35.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,140.0,1750.0,0.0,595.0,105.0,0.0
493,1996,0.0,735.0,0.0,11515.0,315.0,0.0,35.0,1645.0,0.0,35.0,140.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,70.0,3080.0,0.0,70.0,35.0,0.0
493,1997,0.0,2030.0,0.0,8400.0,700.0,0.0,0.0,1680.0,0.0,140.0,140.0,0.0,245.0,0.0,0.0,35.0,0.0,0.0,0.0,1435.0,0.0,105.0,105.0,0.0
493,1998,0.0,0.0,0.0,2275.0,245.0,0.0,0.0,1190.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1680.0,0.0,70.0,35.0,0.0
520,1991,0.0,30.0,0.0,2470.0,650.0,10.0,20.0,640.0,0.0,0.0,40.0,0.0,90.0,0.0,0.0,430.0,0.0,0.0,310.0,2240.0,0.0,0.0,50.0,0.0
520,1992,0.0,10.0,0.0,760.0,480.0,20.0,10.0,510.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,560.0,0.0,0.0,380.0,1770.0,0.0,0.0,20.0,0.0
520,1993,0.0,50.0,0.0,660.0,1250.0,30.0,0.0,260.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,200.0,0.0,0.0,190.0,1700.0,0.0,0.0,100.0,0.0
520,1994,0.0,50.0,0.0,260.0,330.0,0.0,60.0,270.0,0.0,0.0,90.0,0.0,460.0,0.0,0.0,70.0,0.0,0.0,30.0,1680.0,0.0,0.0,50.0,0.0
520,1995,0.0,130.0,0.0,10250.0,450.0,10.0,110.0,420.0,0.0,0.0,40.0,0.0,400.0,0.0,0.0,90.0,0.0,0.0,130.0,4600.0,0.0,0.0,50.0,0.0
520,1996,0.0,80.0,0.0,1010.0,1440.0,0.0,240.0,330.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,70.0,0.0,0.0,140.0,2830.0,0.0,0.0,80.0,0.0
528,1990,17.0,17.0,0.0,0.0,629.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,51.0,68.0,187.0,0.0,85.0,34.0,0.0
528,1991,17.0,51.0,0.0,0.0,1513.0,0.0,0.0,493.0,0.0,0.0,153.0,0.0,51.0,0.0,0.0,0.0,0.0,17.0,0.0,68.0,0.0,0.0,0.0,0.0
528,1992,17.0,68.0,0.0,0.0,442.0,17.0,0.0,714.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,34.0,17.0,0.0,136.0,0.0,0.0
528,1993,0.0,17.0,0.0,0.0,476.0,0.0,0.0,289.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,51.0,0.0,0.0
